application,score_column,MaterialId,Reduced Formula,score_value,viability,weighted_score,clscore,Bandgap,source,is_experimental,provenance_status,provenance_definition
Metallic Glass / Amorphous Metal,score_metallic_glass,8e7e589f85,Cu30Si7P,0.85,0.793,0.67405,0.8828926086425781,0.0042,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Metallic Glass / Amorphous Metal,score_metallic_glass,0cd77e2170,NaCa(Cu9Si4)2,0.85,0.79,0.6715,0.707557737827301,0.011,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Metallic Glass / Amorphous Metal,score_metallic_glass,2969f533db,KCu9Si4,0.85,0.788,0.6698000000000001,0.6564587950706482,0.006,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,6c79028f5a,Al5Fe8SiB4,0.9,0.76,0.684,0.7467769980430603,0.0047,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,60f4224d76,Ti5Fe11B4,0.9,0.738,0.6642,0.9716992974281312,0.0005,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,mp-3805,Al(FeB)2,0.9,0.731,0.6579,0.8993673324584961,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Superalloy,score_superalloy,027a88a767,Nb6Fe16Si7C,0.9,0.72,0.648,0.9743088483810424,0.0016,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,f7d9b0ee4d,Fe2BMoO5,0.9,0.72,0.648,0.8648303747177124,2.583,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,2079ddb779,Fe5Si7(BMo6)2,0.9,0.717,0.6453,0.7165882587432861,0.0026,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,deaf31bb07,Ti2Fe3B3Mo,0.9,0.712,0.6408,0.9211795926094056,0.0084,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,201dd5e30f,Nb2Fe5SiB2,0.9,0.71,0.639,0.9864945411682128,0.0014,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,7747f458d7,CrFe11(BO5)4,0.9,0.707,0.6363,0.9556346535682678,1.2001,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Superalloy,score_superalloy,bab7675e0f,CrFe5(BO5)2,0.9,0.705,0.6345,0.9476639032363892,1.3687,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,mp-19800,Fe11Si5,0.85,0.823,0.6995499999999999,0.9425226449966432,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,mp-22787,Fe2Si,0.85,0.823,0.6995499999999999,0.9391635656356812,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,mp-2199,Fe3Si,0.85,0.823,0.6995499999999999,0.9462729692459106,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,mp-449,Fe5Si3,0.85,0.823,0.6995499999999999,0.9463542699813844,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,mp-871,FeSi,0.85,0.821,0.69785,0.8853039145469666,0.068,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,mp-20738,FeSi2,0.85,0.82,0.697,0.7904812097549438,0.9,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,mp-1188610,Fe5Si2B,0.85,0.817,0.6944499999999999,0.9546083211898804,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,mp-1105372,Fe5SiB2,0.85,0.811,0.68935,0.9903822541236876,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,c27c020e39,Fe6Si2P,0.85,0.81,0.6885,0.9570402503013612,0.0014,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Hydrogen Embrittlement Resistant Steel,score_hydrogen_embrittlement_resistant_steel,fa1c490746,Fe10SiB4P,0.85,0.803,0.68255,0.9882189035415648,0.0036,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-10914,K3Cu5O4,1.0,0.737,0.737,0.9109367728233336,1.593499999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-28491,Cu2SO4,1.0,0.726,0.726,0.967805802822113,1.632,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-866635,CuH3NCl,1.0,0.723,0.723,0.9470205903053284,2.1259,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-1103519,KCuO,1.0,0.721,0.721,0.7883223295211792,1.782,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-13900,Sr(CuO)2,1.0,0.717,0.717,0.9489805698394777,1.815999999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-562090,CuCClO,1.0,0.715,0.715,0.5731393694877625,2.752,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-8198,Rb3Cu5O4,1.0,0.715,0.715,0.9096194505691528,1.580299999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-28270,KCuS,1.0,0.711,0.711,0.9875149726867676,1.8615,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,mp-558998,K2Cu(Si2O5)2,1.0,0.71,0.71,0.9413989782333374,2.686699999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic CO2 Reduction,score_photocatalytic_co2_reduction,35c66dd89f,SrCu2SiS4,1.0,0.704,0.704,0.7950074672698975,1.874,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
VOC Decomposition Catalyst,score_voc_decomposition_catalyst,mp-1078361,Fe2O3,0.9,0.768,0.6912,0.9682540893554688,2.2,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
VOC Decomposition Catalyst,score_voc_decomposition_catalyst,mp-18816,Fe2SiO4,0.9,0.765,0.6885,0.744098961353302,2.7099,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
VOC Decomposition Catalyst,score_voc_decomposition_catalyst,mp-27492,CaFe5O7,0.9,0.759,0.6831,0.9654724597930908,1.247499999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
VOC Decomposition Catalyst,score_voc_decomposition_catalyst,mp-555755,Fe5(SiO4)3,0.9,0.758,0.6822,0.8711500763893127,2.4392,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
VOC Decomposition Catalyst,score_voc_decomposition_catalyst,mp-28444,Fe3(SiO4)2,0.9,0.755,0.6795,0.9699947834014891,1.484499999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
VOC Decomposition Catalyst,score_voc_decomposition_catalyst,mp-1237867,FeHO2,0.9,0.755,0.6795,0.9625329971313475,1.67,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
